from_node,to_node,length_m,free_flow_speed_kmh,lanes,capacity,road_name,district,oneway,lanes_imputed,speed_imputed,road_name_missing,district_matched_by
2285844896,413411792,187.111,59.99999999999999,1,1360,忠明南路,西區,yes,True,False,False,contains
2285844896,2179606707,11.519,50.0,1,1360,忠誠街,西區,no,True,True,False,contains
2285844904,2285844905,10.959,50.0,1,1360,精誠七街,西區,yes,True,True,False,contains
2285844904,2285844908,162.941,59.99999999999999,1,1360,忠明南路,西區,yes,True,False,False,contains
2285844905,2285844896,189.414,50.0,2,2719,忠明南路,西區,yes,False,False,False,contains
2285844908,2285844909,11.134,50.0,1,1360,長春街,西區,no,True,True,False,contains
2285844908,2285844911,72.69,60.0,1,1360,忠明南路,西區,yes,True,False,False,contains
2285844909,2285844905,162.728,60.0,1,1360,忠明南路,西區,yes,True,False,False,contains
2285844909,2285844908,11.134,50.0,1,1360,長春街,西區,no,True,True,False,contains
2285844911,791401854,131.07,60.0,1,1360,忠明南路,西區,yes,True,False,False,contains
2285844911,2285844912,11.436,50.0,1,1360,明義街,西區,no,True,True,False,contains
2285844912,2285844909,73.396,60.0,1,1360,忠明南路,西區,yes,True,False,False,contains
2285844912,2285844911,11.436,50.0,1,1360,明義街,西區,no,True,True,False,contains
2285844923,380039432,8.483,50.0,1,1360,忠義街,西區,no,True,True,False,contains
2285844923,2674338890,160.573,50.00000000000001,1,1360,忠明路,西區,yes,True,True,False,contains
2285844933,380039432,165.27499999999998,50.0,1,1360,忠明路,西區,yes,True,True,False,contains
2285844933,2674338890,13.531,50.0,1,1360,華美西街一段,西區,no,True,True,False,contains
2285844975,343353860,15.407,60.00000000000001,2,2719,忠明路,北區,yes,False,False,False,contains
2285844975,2319977808,155.722,50.00000000000001,1,1360,忠太東路,北區,yes,True,True,False,contains
2285845030,2285845060,9.479,50.0,1,1360,梅川東路三段,北區,no,True,True,False,contains
2285845030,2493436033,162.084,50.0,1,1360,梅川東路三段,北區,no,True,True,False,contains
2285845060,2285845030,9.479,50.0,1,1360,梅川東路三段,北區,no,True,True,False,contains
2285845060,2408395758,224.078,49.99999999999999,1,1360,梅川東路三段,北區,no,True,True,False,contains
2285845060,2440634457,23.462,50.0,1,1360,進化北路,北區,yes,True,True,False,contains
2286334524,263152592,9.918,50.0,5,6799,林森路,西區,no,False,False,False,contains
2286334524,701938726,1448.9569999999999,50.0,4,5439,林森路,西區,no,False,False,False,contains
2286334524,2320046583,112.134,50.0,2,2719,五權路,西區,yes,False,True,False,contains
2286334583,5520565628,164.90799999999996,49.99999999999999,2,2719,英才路,西區,yes,False,False,False,contains
2286334586,343353882,59.507000000000005,50.00000000000001,4,5439,英才路,西區,no,False,False,False,contains
2286334586,2286334583,73.737,49.99999999999999,2,2719,英才路,西區,yes,False,False,False,contains
2286357575,703553377,1709.2060000000001,50.000000000000014,4,5439,民權路,西區,no,False,False,False,contains
2286357575,2320046585,112.819,50.0,2,2719,五權路,西區,yes,False,True,False,contains
2286357575,3001732569,10.029,50.0,6,8158,民權路,西區,no,False,False,False,contains
2286393459,1193938417,177.116,50.0,4,5439,大智北路,東區,no,False,True,False,contains
2310876549,768592721,32.802,50.0,1,1360,漢口路二段,西屯區,no,True,True,False,contains
2310876549,2310876556,43.16,50.0,4,5439,甘肅路一段,西屯區,no,False,True,False,contains
2310876549,2410079294,210.885,50.0,1,1360,漢口路二段,西屯區,no,True,True,False,contains
2310876554,2403314443,595.9180000000001,50.000000000000014,1,1360,西屯路二段208巷,西屯區,no,True,True,False,contains
2310876556,768592721,55.881,50.0,4,5439,西屯路二段,西屯區,no,False,True,False,contains
2310876556,2310876549,43.16,50.0,4,5439,甘肅路一段,西屯區,no,False,True,False,contains
2310876556,2409937110,323.222,50.0,4,5439,西屯路二段,西屯區,no,False,True,False,contains
2310876558,2320003264,60.231,59.99999999999999,3,4079,文心路三段,西屯區,yes,False,False,False,contains
2319962394,1019448903,33.182,50.0,2,2719,中清路一段,北區,yes,False,True,False,contains
2319962394,2319977889,162.102,50.0,1,1360,太原北路,北區,yes,True,True,False,contains
2319977808,343353868,23.577,50.0,1,1360,忠明七街,北區,no,True,True,False,contains
2319977808,2319977843,146.132,50.0,1,1360,忠太東路,北區,yes,True,True,False,contains
2319977843,2319977877,22.862,50.0,1,1360,忠明八街,北區,no,True,True,False,contains
2319977843,2641897013,210.199,50.00000000000001,1,1360,忠太東路,北區,yes,True,True,False,contains
2319977877,343353868,145.144,50.00000000000001,1,1360,忠太西路,北區,yes,True,True,False,contains
2319977877,2319977843,22.862,50.0,1,1360,忠明八街,北區,no,True,True,False,contains
2319977889,2641897013,27.039,50.0,1,1360,忠太西路,北區,no,True,True,False,contains
2319986975,380037311,107.54,50.0,1,1360,西屯路一段,西區,no,True,True,False,contains
2319986975,2285774271,89.781,50.0,1,1360,日興街,西區,no,True,True,False,contains
2319986975,2924917824,51.957,50.0,1,1360,日興街,西區,no,True,True,False,contains
2320003261,387741226,217.235,60.00000000000001,3,4079,文心路三段,西屯區,yes,False,False,False,contains
2320003261,2320003264,19.687,50.0,1,1360,四川路,西屯區,no,True,True,False,contains
2320003264,1210454966,67.585,60.0,3,4079,文心路三段,西屯區,yes,False,False,False,contains
2320003264,2320003261,19.687,50.0,1,1360,四川路,西屯區,no,True,True,False,contains
2320003290,2320003295,159.651,50.0,3,4079,環中路二段,西屯區,yes,False,True,False,contains
2320003295,2181526578,373.614,49.99999999999999,3,4079,環中路二段,西屯區,yes,False,True,False,contains
2320046529,2320046580,14.431,50.0,1,1360,英士路,北區,no,True,True,False,contains
2320046529,3502458873,153.087,49.99999999999999,2,2719,五權路,北區,yes,False,True,False,contains
2320046532,297717027,109.783,50.0,2,2719,五權路,西區,yes,False,True,False,contains
2320046532,2320046571,10.448,50.0,1,1360,中山路,西區,no,True,True,False,contains
2320046532,2555091628,103.979,50.000000000000014,1,1360,中山路,西區,no,True,True,False,contains
2320046536,2285844912,71.149,60.0,1,1360,忠明南路,西區,yes,True,False,False,contains
2320046553,2285774258,112.219,49.99999999999999,2,2719,五權路,北區,yes,False,True,False,contains
2320046571,2320046532,10.448,50.0,1,1360,中山路,西區,no,True,True,False,contains
2320046571,3001732574,55.177,50.0,2,2719,五權路,西區,yes,False,True,False,contains
2320046575,2320046578,109.773,49.99999999999999,2,2719,五權路,西區,yes,False,True,False,contains
2320046575,10276618508,9.829,50.0,1,1360,五權路22巷,西區,no,True,True,False,contains
2320046576,2320046575,110.55,50.000000000000014,2,2719,五權路,西區,yes,False,True,False,contains
2320046576,3323240005,10.224,50.0,1,1360,自立街,西區,no,True,True,False,contains
2320046578,1147069737,9.834,50.0,1,1360,民生路,西區,no,True,True,False,contains
2320046578,2286357575,223.811,49.99999999999999,2,2719,五權路,西區,yes,False,True,False,contains
2320046580,2285774260,181.439,50.0,2,2719,五權路,北區,yes,False,True,False,contains
2320046580,2320046529,14.431,50.0,1,1360,英士路,北區,no,True,True,False,contains
2320046580,2494655713,105.25,50.0,1,1360,英士路,北區,no,True,True,False,contains
2320046583,2320046576,109.916,50.0,2,2719,五權路,西區,yes,False,True,False,contains
2320046583,3323240001,10.124,50.0,1,1360,自治街,西區,no,True,True,False,contains
2320046585,297717027,9.893,50.0,1,1360,民族路,西區,yes,True,True,False,contains
2320046585,2320046571,108.652,49.99999999999999,2,2719,五權路,西區,yes,False,True,False,contains
2320066233,2494655168,377.90999999999997,49.99999999999999,1,1360,柳川西路四段,北區,yes,True,True,False,contains
2320066233,2663073620,1063.97,49.99999999999999,1,1360,永興街,北區,no,True,True,False,contains
2333043899,2333043900,13.301,50.00000000000001,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
2333043899,5585663618,220.084,50.0,1,1360,中清路二段,北屯區,yes,True,True,False,contains
2333043900,4423817086,81.186,50.0,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
2333043900,5844097587,7.977,50.0,1,1360,中清路二段,北屯區,yes,True,True,False,contains
2333043917,2333043899,8.07,50.0,1,1360,中清路二段,北屯區,yes,True,True,False,contains
2333043917,2403313834,62.228,50.00000000000001,1,1360,敦化路二段,北屯區,yes,True,True,False,contains
2333048257,2333048286,11.866,50.0,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
2333048286,4974084682,240.413,50.00000000000001,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
2333048286,8165007156,9.213,50.0,1,1360,山西路二段,北屯區,yes,True,True,False,contains
2333048291,2494659371,214.597,50.0,3,4079,文心路四段,北屯區,yes,False,True,False,contains
2333048291,3751531028,14.391,50.0,1,1360,山西路二段,北屯區,no,True,True,False,contains
2336845121,752671758,4279.506,49.97612138545829,1,1360,十甲東路,東區,no,True,True,False,contains
2336845121,2336845134,755.808,50.0,4,5439,軍功路一段,北屯區,no,False,True,False,contains
2336845121,2408395665,102.842,50.00000000000001,1,1360,太原路三段,北屯區,yes,True,True,False,contains
2336845134,1229056176,637.49,50.0,4,5439,軍功路一段,北屯區,no,False,True,False,contains
2336845134,1905096254,460.024,50.0,4,5439,軍福九路,北屯區,no,False,True,False,contains
2336845134,2336845121,755.808,50.0,4,5439,軍功路一段,北屯區,no,False,True,False,contains
2383675937,277967597,10.329,50.0,1,1360,后庄路,北屯區,no,True,True,False,contains
2383675994,2273307130,429.76300000000003,50.00000000000001,1,1360,四平路,北屯區,no,True,True,False,contains
2383675994,2501718186,188.634,50.0,1,1360,四平路,北屯區,no,True,True,False,contains
2383676012,2383676013,13.317,50.0,1,1360,四平路,北屯區,no,True,True,False,contains
2383676012,3198490526,102.818,50.00000000000001,1,1360,四平路,北屯區,no,True,True,False,contains
2383676013,2383676012,13.317,50.0,1,1360,四平路,北屯區,no,True,True,False,contains
2383676013,2409937454,92.894,49.99999999999999,1,1360,中清路二段,北屯區,yes,True,True,False,contains
2384395911,2273314786,9.797,50.0,1,1360,梅亭街,北區,no,True,True,False,contains
2384395911,2273314793,143.226,50.0,1,1360,崇德路一段,北區,yes,True,True,False,contains
2384398732,768592761,112.804,49.99999999999999,1,1360,梅川東路三段,北區,no,True,True,False,contains
2384398732,2384398734,136.0,50.00000000000001,1,1360,梅川東路三段,北區,no,True,True,False,contains
2384398732,2384398736,25.445,50.0,1,1360,健行路,北區,no,True,True,False,contains
2384398734,2384398732,136.0,50.00000000000001,1,1360,梅川東路三段,北區,no,True,True,False,contains
2384398734,2440634454,26.209,50.0,1,1360,梅亭街,北區,no,True,True,False,contains
2384398734,2493436033,142.99,50.0,1,1360,梅川東路三段,北區,no,True,True,False,contains
2384398736,768592719,36.941,50.0,1,1360,健行路,北區,no,True,True,False,contains
2384398736,2384398732,25.445,50.0,1,1360,健行路,北區,no,True,True,False,contains
2384398736,2440634454,135.638,50.00000000000001,1,1360,梅川西路三段,北區,no,True,True,False,contains
2384401272,2408395757,138.386,49.99999999999999,1,1360,太原路二段,北區,yes,True,True,False,contains
2384401272,2444011716,32.41,50.0,1,1360,山西路一段,北區,no,True,True,False,contains
2386180220,2386180264,58.620000000000005,50.00000000000001,4,5439,福星路,西屯區,no,False,True,False,contains
2386180264,1167824232,1496.54,50.0,1,1360,西安街,西屯區,no,True,True,False,contains
2386180264,2386180220,58.62,50.0,4,5439,福星路,西屯區,no,False,True,False,contains
2386180264,2599103060,968.289,50.00000000000001,4,5439,福星路,西屯區,no,False,True,False,contains
2386180264,4195127670,519.827,49.99999999999999,1,1360,西安街,西屯區,no,True,True,False,contains
2387142821,2387143000,245.854,50.0,4,5439,朝馬路,西屯區,no,False,True,False,contains
2387142821,3469090292,630.8180000000001,51.955100020781984,4,5439,安和路,西屯區,no,False,True,False,contains
2387142821,5813786238,529.374,53.8892091755279,4,5439,安和路,西屯區,no,False,True,False,contains
2387143000,2387142821,245.85399999999998,49.99999999999999,4,5439,朝馬路,西屯區,no,False,True,False,contains
2401099637,263151909,173.72099999999998,50.0,1,1360,中清路二段,西屯區,yes,True,True,False,contains
2401099637,2401099660,14.246,50.0,1,1360,黎明路三段,西屯區,no,True,True,False,contains
2401099660,2401099637,14.246,50.0,1,1360,黎明路三段,西屯區,no,True,True,False,contains
2401099660,2625569469,197.51800000000003,50.0,1,1360,中清路二段,西屯區,yes,True,True,False,contains
2401099660,3014256302,120.395,50.00000000000001,1,1360,黎明路三段,西屯區,no,True,False,False,contains
2403313802,2403314035,218.74,50.0,3,4079,文心路三段,西屯區,yes,False,True,False,contains
2403313834,2403314485,9.575,50.0,1,1360,中平路,北屯區,no,True,True,False,contains
2403313834,2640718961,198.316,50.00000000000001,1,1360,敦化路二段,北屯區,yes,True,True,False,contains
2403313853,2403314052,147.486,49.99999999999999,1,1360,甘河路,西屯區,no,True,True,False,contains
2403313853,2403314074,113.771,50.0,1,1360,甘河路,西屯區,no,True,True,False,contains
2403313853,2403314236,152.52999999999997,49.99999999999999,1,1360,大河街,西屯區,no,True,True,False,contains
2403313916,2403314310,20.137,50.0,1,1360,永輝路,西屯區,no,True,True,False,contains
2403313916,2403409709,127.648,49.99999999999999,3,4079,文心路三段,西屯區,yes,False,True,False,contains
2403313992,2409694866,82.245,50.0,1,1360,成都路,西屯區,no,True,True,False,contains
2403313992,3198439705,459.102,50.0,1,1360,長安路二段,西屯區,no,True,True,False,contains
2403313992,5819748698,154.127,50.00000000000001,1,1360,長安路二段,西屯區,no,True,True,False,contains
2403314029,2403313916,210.078,50.00000000000001,3,4079,文心路三段,西屯區,yes,False,True,False,contains
2403314029,2403314109,24.988,50.0,1,1360,甘肅路二段,西屯區,no,True,True,False,contains
2403314035,2403314470,18.552,50.0,1,1360,櫻花路,西屯區,no,True,True,False,contains
2403314035,3714873605,117.634,59.99999999999999,3,4079,文心路三段,西屯區,yes,False,False,False,contains
2403314052,2403313853,147.486,49.99999999999999,1,1360,甘河路,西屯區,no,True,True,False,contains
2403314052,5819883713,97.887,50.0,1,1360,甘河路,西屯區,no,True,True,False,contains
2403314074,2403313853,113.771,50.0,1,1360,甘河路,西屯區,no,True,True,False,contains
2403314074,2403314189,11.3,50.0,1,1360,甘河路,西屯區,no,True,True,False,contains
2403314088,2599103071,10.456,50.0,1,1360,甘肅路二段,西屯區,no,True,True,False,contains
2403314088,4778950403,963.893,50.0,1,1360,中科路,西屯區,no,True,True,False,contains
2403314088,7265639318,128.494,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
2403314109,2403313802,59.157,50.0,3,4079,文心路三段,西屯區,yes,False,True,False,contains
2403314109,2403314029,24.988,50.0,1,1360,甘肅路二段,西屯區,no,True,True,False,contains
2403314109,2403314601,91.637,50.0,1,1360,甘肅路二段,西屯區,no,True,True,False,contains
2403314155,2403314520,88.063,50.0,1,1360,甘河路,西屯區,no,True,True,False,contains
2403314155,5819883713,10.068,50.0,1,1360,甘河路,西屯區,no,True,True,False,contains
2403314189,2403314074,11.3,50.0,1,1360,甘河路,西屯區,no,True,True,False,contains
2403314189,2403314204,34.485,50.0,1,1360,河南路二段,西屯區,yes,True,True,False,contains
2403314204,2403314367,11.762,50.0,1,1360,河南路二段74巷,西屯區,no,True,True,False,contains
2403314204,4973988390,2039.1140000000003,50.00000000000001,1,1360,雷中街,西屯區,no,True,True,True,contains
2403314213,2403314378,222.08,49.99999999999999,1,1360,中平路,西屯區,no,True,True,False,contains
2403314213,2403314455,126.89900000000002,50.0,1,1360,中平路,西屯區,no,True,True,False,contains
2403314236,2403313853,152.52999999999997,49.99999999999999,1,1360,大河街,西屯區,no,True,True,False,contains
2403314310,2403313916,20.137,50.0,1,1360,永輝路,西屯區,no,True,True,False,contains
2403314310,2403314109,208.724,50.0,3,4079,文心路三段,西屯區,yes,False,True,False,contains
2403314310,2403314364,84.16499999999999,49.99999999999999,1,1360,永輝路,西屯區,no,True,True,False,contains
2403314354,2403314576,11.361,50.0,1,1360,長安路二段,西屯區,no,True,True,False,contains
2403314354,5819748698,168.88299999999998,50.0,1,1360,長安路二段,西屯區,no,True,True,False,contains
2403314364,2403314310,84.16499999999999,49.99999999999999,1,1360,永輝路,西屯區,no,True,True,False,contains
2403314364,2403314576,342.594,50.0,1,1360,長安路一段,西屯區,no,True,True,False,contains
2403314364,2403314601,194.337,50.0,1,1360,長安路一段,西屯區,no,True,True,False,contains
2403314367,2403314074,33.759,50.0,1,1360,河南路二段,西屯區,yes,True,True,False,contains
2403314367,2403314204,11.762,50.0,1,1360,河南路二段74巷,西屯區,no,True,True,False,contains
2403314378,2403314213,222.08,50.0,1,1360,中平路,西屯區,no,True,True,False,contains
2403314378,2403314421,11.217,50.0,1,1360,中平路,西屯區,no,True,True,False,contains
2403314421,2403314378,11.217,50.0,1,1360,中平路,西屯區,no,True,True,False,contains
2403314421,2625594539,147.96900000000002,50.00000000000001,1,1360,經貿七路,西屯區,yes,True,True,False,contains
2403314443,2310876554,595.9180000000001,50.000000000000014,1,1360,西屯路二段208巷,西屯區,no,True,True,False,contains
2403314443,2403314554,196.701,49.99999999999999,1,1360,長安路一段29巷,西屯區,yes,True,True,False,contains
2403314455,2403314213,126.89900000000002,50.0,1,1360,中平路,西屯區,no,True,True,False,contains
2403314455,3014256302,90.909,50.00000000000001,1,1360,中平路,西屯區,no,True,True,False,contains
2403314470,2403314029,272.397,50.0,3,4079,文心路三段,西屯區,yes,False,True,False,contains
2403314470,2403314035,18.552,50.0,1,1360,櫻花路,西屯區,no,True,True,False,contains
2403314485,2333043899,62.12,50.0,1,1360,敦化路二段,北屯區,yes,True,True,False,contains
2403314485,2403313834,9.575,50.0,1,1360,中平路,北屯區,no,True,True,False,contains
2403314520,2403314155,88.063,50.0,1,1360,甘河路,西屯區,no,True,True,False,contains
2403314520,2599103071,241.855,49.99999999999999,4,5439,甘肅路二段,西屯區,no,False,True,False,contains
2403314554,2403314601,228.826,50.00000000000001,1,1360,長安路一段,西屯區,no,True,True,False,contains
2403314559,5585663618,59.342,49.99999999999999,1,1360,中平路509巷,北屯區,no,True,True,False,contains
2403314576,1264707103,82.89399999999999,49.99999999999999,1,1360,河南路二段,西屯區,yes,True,True,False,contains
2403314576,2403314354,11.361,50.0,1,1360,長安路二段,西屯區,no,True,True,False,contains
2403314576,2403314364,342.594,50.0,1,1360,長安路一段,西屯區,no,True,True,False,contains
2403314601,2403314109,91.637,50.0,1,1360,甘肅路二段,西屯區,no,True,True,False,contains
2403314601,2403314364,194.337,50.0,1,1360,長安路一段,西屯區,no,True,True,False,contains
2403314601,2403314554,228.826,50.00000000000001,1,1360,長安路一段,西屯區,no,True,True,False,contains
2403409706,2403314310,129.376,50.0,3,4079,文心路三段,西屯區,yes,False,True,False,contains
2403409706,2403409709,22.053,50.0,1,1360,寧夏路,西屯區,no,True,True,False,contains
2403409709,387741401,223.309,49.99999999999999,3,4079,文心路三段,西屯區,yes,False,True,False,contains
2403409709,2403409706,22.053,50.0,1,1360,寧夏路,西屯區,no,True,True,False,contains
2403409709,2410079294,691.8159999999999,49.99999999999999,4,5439,寧夏路,西屯區,no,False,False,False,contains
2406512851,1019449044,314.72,50.00000000000001,2,2719,五權西路二段,南屯區,yes,False,False,False,contains
2406512851,1263333950,13.15,60.0,3,4079,文心路一段,南屯區,yes,False,False,False,contains
2406512866,2406512869,126.819,49.99999999999999,1,1360,五權西路一段,西區,yes,True,False,False,contains
2406512866,5262395272,10.01,50.0,1,1360,五權西四街,西區,no,True,True,False,contains
2406512869,2406512871,30.492,50.0,1,1360,五權西路一段,西區,yes,True,False,False,contains
2406512869,2406512880,9.296,50.00000000000001,1,1360,五權西二街,西區,no,True,True,False,contains
2406512871,2406512881,8.84,50.0,1,1360,五權西一街,西區,no,True,True,False,contains
2406512871,13190493451,155.165,50.0,1,1360,五權西路一段,西區,yes,True,False,False,contains
2406512880,2406512869,9.296,50.00000000000001,1,1360,五權西二街,西區,no,True,True,False,contains
2406512880,5262395272,126.67,50.0,1,1360,五權西路一段,西區,yes,True,False,False,contains
2406512881,2406512871,8.84,50.0,1,1360,五權西一街,西區,no,True,True,False,contains
2406512881,2406512880,30.383,50.0,1,1360,五權西路一段,西區,yes,True,False,False,contains
2408395665,3212781967,763.75,49.99999999999999,1,1360,景和街,北屯區,no,True,True,False,contains
2408395757,2408395758,28.585,50.0,1,1360,太原路二段,北區,yes,True,True,False,contains
2408395757,2408395776,31.166,50.0,1,1360,梅川西路三段,北區,no,True,True,False,contains
2408395757,2440634457,219.54,50.0,1,1360,梅川西路三段,北區,no,True,True,False,contains
2408395758,2285845060,224.07800000000003,50.00000000000001,1,1360,梅川東路三段,北區,no,True,True,False,contains
2408395758,2440634532,29.918,50.0,1,1360,梅川東路三段,北區,no,True,True,False,contains
2408395759,2319962394,15.361,50.0,1,1360,太原北路,北區,yes,True,True,False,contains
2408395759,3698691327,210.014,50.0,2,2719,中清路一段,北區,yes,False,True,False,contains
2408395776,2408395757,31.166,50.0,1,1360,梅川西路三段,北區,no,True,True,False,contains
2408395776,2444007391,26.654,50.0,1,1360,太原路二段,北區,yes,True,True,False,contains
2409694866,2403313992,82.245,49.99999999999999,1,1360,成都路,西屯區,no,True,True,False,contains
2409694866,2409695100,22.774,50.0,1,1360,成都路,西屯區,no,True,True,False,contains
2409694866,5819748699,149.335,50.00000000000001,3,4079,文心路三段,西屯區,yes,False,True,False,contains
2409695100,2409694866,22.774,50.0,1,1360,成都路,西屯區,no,True,True,False,contains
2409695100,2409937271,292.706,49.99999999999999,3,4079,文心路三段,西屯區,yes,False,True,False,contains
2409936985,2409937063,42.843,50.0,1,1360,華美西街二段,北屯區,no,True,True,False,contains
2409936985,2409937179,98.877,49.99999999999999,1,1360,文心路三段433巷,北屯區,yes,True,True,False,contains
2409936985,3523162342,46.967,50.0,1,1360,華美西街二段,北屯區,no,True,True,False,contains
2409937025,2383676012,88.701,50.0,1,1360,中清路二段,北屯區,yes,True,True,False,contains
2409937025,2409937454,15.157,50.0,1,1360,華美西街二段,北屯區,no,True,True,False,contains
2409937025,3999501198,126.932,50.0,1,1360,水湳路,北屯區,yes,True,True,False,contains
2409937063,2409936985,42.843,50.0,1,1360,華美西街二段,北屯區,no,True,True,False,contains
2409937063,2493534439,11.189,50.0,1,1360,華美西街二段,北屯區,no,True,True,False,contains
2409937063,3198439733,128.685,50.0,1,1360,文心路三段445巷,北屯區,no,True,True,False,contains
2409937096,768592762,12.4,50.0,1,1360,天津路二段,北區,no,True,True,False,contains
2409937110,2310876556,323.222,50.0,4,5439,西屯路二段,西屯區,no,False,True,False,contains
2409937110,2641897031,112.527,50.0,4,5439,西屯路一段,北區,no,False,True,False,contains
2409937110,2674338887,195.86500000000004,50.0,1,1360,華美街二段,北區,no,True,True,False,contains
2409937179,2409937359,20.076,50.0,1,1360,陝西路,北區,no,True,True,False,contains
2409937179,3523162343,33.106,50.0,3,4079,文心路三段,北屯區,yes,False,True,False,contains
2409937238,2409694866,308.75700000000006,50.000000000000014,3,4079,文心路三段,西屯區,yes,False,True,False,contains
2409937238,2409937271,24.692,50.0,1,1360,華美西街二段,西屯區,no,True,True,False,contains
2409937238,3523162342,88.233,50.0,1,1360,華美西街二段,北屯區,no,True,True,False,contains
2409937271,2409937238,24.692,50.0,1,1360,華美西街二段,西屯區,no,True,True,False,contains
2409937271,2409937359,125.032,50.0,3,4079,文心路三段,北區,yes,False,True,False,contains
2409937271,2409937389,711.6779999999999,49.99999999999999,1,1360,華美西街二段,西屯區,no,True,True,False,contains
2409937282,2409937454,163.29,50.0,1,1360,華美西街二段,北屯區,no,True,True,False,contains
2409937282,2493534439,132.922,50.00000000000001,1,1360,華美西街二段,北屯區,no,True,True,False,contains
2409937282,3198439705,146.581,49.99999999999999,1,1360,華美西街二段,西屯區,no,True,True,False,contains
2409937359,387741404,324.296,50.00000000000001,3,4079,文心路三段,北區,yes,False,True,False,contains
2409937359,2409937179,20.076,50.0,1,1360,陝西路,北區,no,True,True,False,contains
2409937389,2409937271,711.6780000000001,50.0,1,1360,華美西街二段,西屯區,no,True,True,False,contains
2409937389,2410079294,362.594,49.99999999999999,1,1360,漢口路二段,西屯區,no,True,True,False,contains
2409937389,3698691325,798.017,50.0,1,1360,漢口路三段,北區,no,True,True,False,contains
2409937454,2409937025,15.157,50.0,1,1360,華美西街二段,北屯區,no,True,True,False,contains
2409937454,2409937282,163.29,50.0,1,1360,華美西街二段,北屯區,no,True,True,False,contains
2409937539,2409937096,177.025,50.0,2,2719,中清路一段,北區,yes,False,True,False,contains
2409937539,2440639576,11.674,50.0,1,1360,北平路二段,北區,no,True,True,False,contains
2410079294,2310876549,210.885,50.0,1,1360,漢口路二段,西屯區,no,True,True,False,contains
2410079294,2403409709,691.816,50.0,4,5439,寧夏路,西屯區,no,False,False,False,contains
2410079294,2409937389,362.594,49.99999999999999,1,1360,漢口路二段,西屯區,no,True,True,False,contains
2414186999,2599103072,10.445,50.0,1,1360,福上巷龍欣一弄,西屯區,no,True,True,False,contains
2414186999,3914035517,17.233,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
2440630866,369669481,10.655,50.0,1,1360,昌平路二段,北屯區,no,True,True,False,contains
2440630866,5374105972,115.587,49.99999999999999,2,2719,松竹路二段,北屯區,yes,False,False,False,contains
2440630883,1264707095,335.796,59.99999999999999,3,4079,文心路四段,北屯區,yes,False,False,False,contains
2440630883,2440630887,13.746,50.0,1,1360,興安路一段,北屯區,no,True,True,False,contains
2440630887,1264707098,364.11899999999997,60.0,3,4079,文心路四段,北屯區,yes,False,False,False,contains
2440630887,2440630883,13.746,50.0,1,1360,興安路一段,北屯區,no,True,True,False,contains
2440630893,2192293380,16.128,50.0,1,1360,綏遠路一段,北屯區,no,True,True,False,contains
2440630893,2440634509,207.275,50.0,3,4079,文心路四段,北屯區,yes,False,True,False,contains
2440634454,2384398734,26.209,50.0,1,1360,梅亭街,北區,no,True,True,False,contains
2440634454,2384398736,135.638,50.00000000000001,1,1360,梅川西路三段,北區,no,True,True,False,contains
2440634454,2493436036,143.145,50.0,1,1360,梅川西路三段,北區,no,True,True,False,contains
2440634456,2285845030,24.308,50.0,1,1360,進化北路,北區,yes,True,True,False,contains
2440634456,2440634457,9.945,50.0,1,1360,梅川西路三段,北區,no,True,True,False,contains
2440634456,2493436036,162.286,50.00000000000001,1,1360,梅川西路三段,北區,no,True,True,False,contains
2440634457,2408395757,219.54,49.99999999999999,1,1360,梅川西路三段,北區,no,True,True,False,contains
2440634457,2440634456,9.945,50.0,1,1360,梅川西路三段,北區,no,True,True,False,contains
2440634484,2440634510,27.488,50.0,3,4079,文心路四段,北區,yes,False,True,False,contains
2440634485,2333048291,335.165,50.00000000000001,3,4079,文心路四段,北屯區,yes,False,True,False,contains
2440634485,2440634484,19.951,50.0,1,1360,梅川西路四段,北區,yes,True,True,False,contains
2440634509,2440634485,27.727,50.0,3,4079,文心路四段,北屯區,yes,False,True,False,contains
2440634510,2192293380,206.921,50.0,3,4079,文心路四段,北屯區,yes,False,True,False,contains
2440634510,2440634509,19.389,50.0,1,1360,梅川東路四段,北屯區,yes,True,True,False,contains
2440634513,2440634510,95.098,50.0,1,1360,梅川東路四段,北屯區,yes,True,True,False,contains
2440634513,2501749574,104.842,49.99999999999999,2,2719,文昌二街,北屯區,no,False,True,False,contains
2440634514,2440634513,85.15299999999999,49.99999999999999,1,1360,梅川東路四段,北屯區,yes,True,True,False,contains
2440634514,2440639576,757.1379999999999,49.99999999999999,1,1360,北平路二段,北區,no,True,True,False,contains
2440634514,2501749575,112.794,50.0,1,1360,北平路三段,北屯區,no,True,True,False,contains
2440634532,2408395758,29.918,50.0,1,1360,梅川東路三段,北區,no,True,True,False,contains
2440634532,2408395776,30.195,50.0,1,1360,太原路二段,北區,yes,True,True,False,contains
2440634532,2444006928,114.02,49.99999999999999,1,1360,梅川東路三段,北區,yes,True,True,False,contains
2440639545,2440639546,102.276,50.0,1,1360,北平路三段,北屯區,no,True,True,False,contains
