node_id,latitude,longitude
2599103050,24.1713344,120.6441806
13582966261,24.1679523,120.6410171
2222701916,24.1678303,120.640941
5499260746,24.1437907,120.6468372
413411794,24.1508318,120.6551182
3955356783,24.1508809,120.6538722
2659007865,24.1507731,120.6530208
2597789635,24.1507759,120.6538757
2403314088,24.1762023,120.6551331
7265639318,24.1761867,120.6538688
3914035515,24.1761861,120.6519464
2852195874,24.1523879,120.6448866
2655942492,24.1523836,120.6450903
2403314213,24.194529,120.6572173
2625569469,24.1951595,120.6583239
3703035773,24.1952154,120.6584373
2625594510,24.1979084,120.6538789
2625594511,24.1984118,120.6549527
2625594512,24.1981095,120.6564552
2625594517,24.1976111,120.6554257
2625594516,24.1966308,120.6560469
2403314455,24.1955427,120.6566426
3426932382,24.1930531,120.6597539
2625594530,24.1930521,120.6596372
2403314378,24.1927549,120.6582229
2403314421,24.1926653,120.6582737
2625594539,24.1929507,120.6596986
2625594547,24.1914901,120.6606082
2333043900,24.1856346,120.6641331
4423817086,24.1859999,120.6648261
2501436839,24.1866493,120.666058
3914035519,24.1875405,120.6677771
2625594600,24.1846726,120.6579714
2625594599,24.1847468,120.657967
2479029261,24.1901285,120.6635364
2632076620,24.191824,120.6634969
2632076612,24.1905963,120.6611327
2632076613,24.1906342,120.6612319
5294890011,24.1731399,120.6137095
2181526592,24.1999027,120.6555703
2181526589,24.1998624,120.6554563
3433258558,24.1995853,120.6547937
2181526588,24.1995274,120.6546609
2320003295,24.1979837,120.6509318
2181526578,24.1965853,120.6475835
7216723043,24.1965507,120.6475083
2181538089,24.1996095,120.6557451
7216723042,24.1962754,120.6476442
7216723041,24.1962318,120.6476699
1208283478,24.1591133,120.6391564
2655942484,24.1528351,120.6466853
2655942485,24.1528802,120.6452657
2655942486,24.1536242,120.6453595
2285774334,24.1530596,120.6730343
2657775895,24.1499378,120.6551282
4634092568,24.1499393,120.6530201
2657775897,24.1499401,120.6522271
7936102876,24.1537923,120.6675642
2775551888,24.1584675,120.6720827
2674338909,24.159205,120.6720825
2663073620,24.1639455,120.6823731
2273314804,24.1639021,120.6850055
2273314805,24.1639009,120.6851031
2222701898,24.1660518,120.6435229
2285844933,24.1613018,120.6627315
2222522299,24.1387161,120.6838198
5520441521,24.1508212,120.6700028
5412034766,24.1987829,120.6562418
2127364235,24.1440863,120.6776385
2285774271,24.1497478,120.6742213
2222522366,24.1439501,120.6792926
2284346553,24.1421813,120.6813627
3283314503,24.1392051,120.6847612
6341748165,24.158451,120.6736467
2479028792,24.172444,120.6834871
2479028788,24.1722805,120.6834768
2782665603,24.1768746,120.6858848
1596002756,24.1723319,120.6351426
